name,       target_id,   ra,         dec,         pos_err,      lii,         bii,         bat_redshift,    redshift,    redshift_err,    redshift_type,   redshift_line,   redshift_from,   redshift_ref,       galaxy_redshift
,GRB 071129 ,   297628,14 40 10.32,-26 40 01.2,   132.0,331.11546, 30.18726,            ,  3.5000,            ,GL           ,             ,S            ,2007GCN..7139....1P,               ,
,GRB 080207 ,   302728,13 50 02.93,+07 30 07.9,     1.4,340.91680, 65.95241,            ,  2.0858,      0.0003,S            ,E            ,O            ,2012ApJ...758...46K,               ,
,GRB 071227 ,   299787,03 52 31.26,-55 59 03.5,     0.3,267.48026,-46.74762,            ,  0.3830,            ,S            ,E            ,O            ,2007GCN..7152....1D,0.383          ,
,GRB 080120 ,    20060,15 01 03.28,-10 52 29.8,     0.6,346.87859, 40.68381,            ,  3.5000,            ,PL           ,             ,O            ,2008GCN..7197....1K,               ,
,GRB 080121 ,    20061,09 08 58.80,+41 49 40.8,   186.0,179.78197, 42.73650,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080123 ,   301578,22 35 46.34,-64 54 03.2,     1.7,323.07032,-46.56990,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080129 ,   301981,07 01 08.20,-07 50 46.3,     0.3,221.01739, -1.42961,      4.3490,  4.3490,      0.0020,SL           ,A            ,O            ,2009ApJ...693.1912G,               ,
,GRB 080205 ,   302506,06 33 00.62,+62 47 32.0,     0.5,152.34862, 21.89136,            ,  4.0000,            ,PL           ,             ,S            ,2008GCN..7253....1O,               ,
,GRB 080210 ,   302888,16 45 04.01,+13 49 35.9,     0.6, 31.59767, 34.17404,      2.6419,  2.6419,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080211 ,    20063,02 55 50.90,+60 05 43.6,        ,137.85789,  0.87949,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080212 ,   303105,15 24 35.42,-22 44 28.8,     0.3,343.21945, 27.90323,            ,  3.5000,            ,PL           ,             ,O            ,2008GCN..7303....1K,               ,
,GRB 080218A,   303609,23 43 49.44,+12 10 01.2,   138.0, 98.09394,-47.41763,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080218B,   303631,11 51 49.65,-53 05 48.5,     1.6,293.94342,  8.73145,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080229A,   304379,15 12 52.26,-14 42 16.1,     1.4,346.63788, 35.89580,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080229B,    20064,13 17 00.08,-64 51 49.3,     1.8,305.64383, -2.12664,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080303 ,   304549,07 28 13.91,-70 14 00.3,     0.4,281.76571,-22.39580,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080307 ,   305011,09 06 30.78,+35 08 20.0,        ,188.76941, 41.83488,            ,  3.5000,            ,GL           ,             ,S            ,2008GCN..7365....1P,               ,
,GRB 080310 ,   305288,14 40 13.80,-00 10 29.6,     0.6,351.15853, 52.20312,      2.4274,  2.4274,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080315 ,   306323,10 20 29.76,+41 42 03.6,   198.0,177.69221, 55.98054,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080319A,   306754,13 45 20.01,+44 04 48.6,     0.3, 93.82060, 69.87642,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080319B,   306757,14 31 40.98,+36 18 08.8,     0.5, 62.54555, 66.87985,      0.9382,  0.9382,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080319C,   306778,17 15 55.49,+55 23 30.6,     0.5, 83.32705, 35.44457,      1.9492,  1.9492,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080319D,   306793,06 37 53.60,+23 56 34.2,     0.5,190.01057,  7.87462,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080320 ,   306858,11 50 56.43,+57 09 23.9,     0.2,138.46839, 58.10940,            ,  4.5000,            ,PL           ,             ,O            ,2008GCN..7488....1T,               ,
,GRB 080325 ,   307604,18 31 34.24,+36 31 24.3,     0.3, 64.81256, 19.46926,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080328 ,   307931,05 21 55.87,+47 30 39.4,     0.6,161.85099,  6.16512,            ,  2.5000,            ,PL           ,             ,O            ,2008GCN..7534....1F,               ,
,GRB 080524 ,   312277,17 54 04.80,+80 08 13.2,   144.0,111.97846, 29.14365,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080330 ,   308041,11 17 04.51,+30 37 23.5,     0.3,197.70317, 69.08886,      1.5119,  1.5119,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080405 ,    20065,10 50 23.90,-04 17 19.5,     2.5,255.35999, 47.09416,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080408 ,    20066,07 38 39.59,+33 18 14.9,     0.5,186.27369, 23.73779,            ,  3.5000,            ,PL           ,             ,O            ,2008GCN..7581....1K,               ,
,GRB 080409 ,   308812,05 37 19.29,+05 05 05.7,     1.6,199.63406,-13.96317,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080411 ,   309010,02 31 55.19,-71 18 07.3,     0.5,292.09091,-43.64943,      1.3010,  1.0301,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080623 ,   315080,15 50 38.64,-62 02 56.7,     1.4,322.33315, -6.13105,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080506 ,   311159,21 57 41.84,+38 59 06.1,     0.5, 89.75106,-12.44388,            ,  3.0000,            ,PL           ,             ,O            ,2008GCN..7690....1D,               ,
,GRB 080413A,   309096,19 09 11.75,-27 40 40.0,     0.1,  9.52816,-15.83164,            ,  2.4330,            ,S            ,A            ,O            ,2008GCN..7601....1V,               ,
,GRB 080413B,   309111,21 44 34.65,-19 58 52.4,     0.5, 32.06900,-46.82635,      1.1014,  1.1014,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080414 ,    20067,18 08 32.21,-18 49 44.8,   120.0, 11.36579,  0.54984,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080426 ,   310219,01 45 59.80,+69 28 06.6,     1.5,127.71282,  7.10475,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080430 ,   310613,11 01 14.76,+51 41 08.3,     0.3,155.57237, 57.88554,            ,  0.7670,            ,S            ,A            ,O            ,2008GCN..7654....1C,               ,
,GRB 080503 ,   310785,19 06 28.77,+68 47 35.5,     0.2, 99.69151, 23.82791,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080515 ,   311658,00 12 39.00,+32 34 41.0,     2.0,113.53837,-29.58521,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080516 ,   311762,08 02 33.96,-26 09 33.6,     0.5,244.11923,  2.46047,            ,  3.2000,      0.3000,P            ,             ,O            ,2008GCN..7740....1F,               ,
,GRB 080517 ,   311874,06 48 58.07,+50 44 06.8,     1.6,165.36956, 20.30181,            ,  3.5000,            ,GL           ,             ,S            ,2008GCN..7748....1M,               ,
,GRB 080625 ,    20076,19 53 37.06,+56 16 40.4,     0.5, 89.43187, 14.29100,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080520 ,   312047,18 40 46.30,-54 59 31.0,     0.5,340.64435,-20.47076,      1.5457,  1.5457,            ,S            ,E            ,O            ,2009ApJS..185..526F,               ,
,GRB 080521 ,    20070,12 08 43.92,+30 34 58.8,   384.0,190.12840, 80.03685,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080523 ,   312242,01 23 11.56,-64 01 51.6,        ,297.19868,-52.74234,            ,  3.0000,            ,SL           ,             ,O            ,2008GCN..7779....1M,               ,
,GRB 080602A,   312958,01 16 42.17,-09 13 55.9,     1.7,142.55564,-71.13502,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080602B,    20073,00 17 41.04,+48 34 12.0,   378.0,117.19024,-13.92509,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080603A,    20074,18 37 38.10,+62 44 38.7,     0.3, 92.51376, 25.46048,            ,  1.6880,            ,S            ,A            ,O            ,2008GCN..7791....1P,               ,
,GRB 080822B,   321376,04 14 14.40,+25 45 36.0,   216.0,170.06464,-18.02939,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080603B,   313087,11 46 07.66,+68 03 40.0,     0.3,131.94685, 47.90784,      2.6892,  2.6892,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080604 ,   313116,15 47 51.70,+20 33 28.1,     0.5, 33.45510, 49.33066,      1.4171,  1.4171,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080605 ,   313299,17 28 30.05,+04 00 56.0,     0.5, 26.89192, 20.25775,      1.6403,  1.6403,      0.0006,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080607 ,   313417,12 59 47.20,+15 55 10.7,     0.5,313.16071, 78.62525,      3.0368,  3.0368,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080613A,    20075,14 13 05.02,+05 10 23.5,        ,348.09510, 60.67139,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080613B,   313954,11 35 11.52,-07 06 18.1,     2.1,271.85684, 51.10788,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080701A,   315615,03 03 21.26,+75 28 29.2,     1.7,131.04675, 14.72391,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080701B,   315630,02 22 13.20,+39 49 04.8,   180.0,141.29057,-19.79546,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080702A,   315710,20 52 12.20,+72 18 46.6,     1.8,106.96127, 17.36460,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080702B,    20077,23 42 15.96,-05 30 50.8,     6.3, 82.54633,-62.82827,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080703 ,   315819,06 47 12.65,-63 13 09.1,     0.5,273.26068,-24.48591,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080707 ,   316204,02 10 28.40,+33 06 34.3,     0.8,141.44621,-26.90488,      1.2322,  1.2322,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080710 ,   316534,00 33 05.65,+19 30 05.3,     0.5,117.00155,-43.15895,      0.8454,  0.8454,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080714 ,   316910,12 32 25.49,-60 16 39.3,     0.6,300.57503,  2.50713,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080721 ,   317508,14 57 55.86,-11 43 24.5,     0.5,345.39417, 40.49472,      2.5914,  2.5914,      0.0010,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080723A,   317662,18 17 57.73,-06 53 58.5,     1.4, 22.95374,  4.23340,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080727A,   318094,13 53 33.81,-18 32 40.5,     1.6,322.87682, 41.90851,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080825B,    20080,13 56 48.22,-68 57 18.5,     0.7,308.77233, -6.82786,            ,  0.8300,      0.3000,G            ,             ,             ,2008GCN..8143....1P,               ,
,GRB 080727B,   318101,18 27 26.05,+01 09 47.7,     0.3, 31.22717,  5.87056,            ,  5.5000,            ,PL           ,             ,O            ,2008GCN..8045....1K,               ,
,GRB 080727C,   318170,02 10 32.18,+64 08 14.4,     1.5,131.42734,  2.57805,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080802 ,   318832,18 02 54.35,-32 20 02.0,     3.5,358.94149, -4.92369,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080804 ,   319016,21 54 40.20,-53 11 04.6,     0.4,341.89099,-48.36898,            ,  2.2045,            ,S            ,A            ,O            ,2008GCN..8058....1T,               ,
,GRB 101020A,   436737,12 38 25.68,+23 07 44.4,   204.0,265.86358, 85.03424,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080805 ,   319036,20 56 53.44,-62 26 39.8,     0.5,333.11218,-38.20964,      1.5042,  1.5042,      0.0010,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080810 ,   319584,23 47 10.51,+00 19 11.3,     0.5, 90.94747,-58.50340,      3.3604,  3.3510,            ,S            ,A            ,O            ,2010ApJ...720.1513K,               ,
,GRB 080903 ,   323542,05 47 10.05,+51 15 50.9,     0.2,160.80292, 11.62779,            ,  3.3000,            ,PL           ,             ,S            ,2008GCN..8179....1M,               ,
,GRB 080905A,   323870,19 10 41.73,-18 52 47.3,     0.6, 17.98091,-12.60483,            ,  0.1218,      0.0003,S            ,B            ,O            ,2010MNRAS.408..383R,0.1218         ,
,GRB 080905B,   323898,20 06 57.89,-62 33 47.0,     0.7,334.06140,-32.50702,      2.3739,  2.3739,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 101201A,    20152,00 07 52.19,-16 11 05.4,     0.5, 78.00769,-75.10923,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080906 ,   323984,15 12 10.65,-80 31 03.2,     0.6,308.70331,-19.26392,            ,  2.0000,      0.4000,P            ,             ,S            ,2008GCN..8212....1H,               ,
,GRB 080913 ,   324561,04 22 54.74,-25 07 46.2,     0.5,223.04550,-42.84585,      6.7000,  6.7330,            ,S            ,             ,O            ,2010ApJ...720.1513K,               ,
,GRB 080915A,   324744,01 11 47.65,-76 01 13.3,     4.0,301.30379,-41.04347,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080916A,   324895,22 25 06.20,-57 01 22.9,     0.5,333.58818,-50.48923,      0.6887,  0.6887,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 080916B,   324907,10 54 39.78,+69 03 57.9,     0.8,137.12607, 44.70676,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080916C,    20082,07 59 23.32,-56 38 18.0,     0.5,270.14836,-13.75979,            ,  4.3500,      0.1500,P            ,             ,             ,2009A&A...498...89G,               ,
,GRB 080919 ,   325268,17 40 53.78,-42 22 05.7,     1.6,348.02503, -6.20431,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080922 ,    20083,18 03 21.12,-22 30 32.4,   120.0,  7.56257, -0.19020,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 080928 ,   326115,06 20 16.84,-55 11 58.9,     0.5,263.82191,-26.31271,      1.6919,  1.6919,            ,S            ,A            ,O            ,2009ApJS..185..526F,               ,
,GRB 081001 ,    20084,18 26 21.78,-08 43 07.7,     2.0, 22.31799,  1.54351,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081003A,    20085,17 29 33.63,+16 34 13.6,     2.3, 39.34829, 25.36306,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081007 ,   330856,22 39 50.39,-40 08 49.2,     0.0,358.82607,-59.90472,      0.5295,  0.5295,      0.0001,S            ,A            ,O            ,2008GCN..8335....1B,               ,
,GRB 081008 ,   331093,18 39 50.00,-57 25 52.0,     0.6,338.12035,-21.10202,      1.9685,  1.9685,            ,S            ,A            ,O            ,2008GCN..8350....1D,1.967          ,
,GRB 081011 ,   331332,14 41 22.63,+33 32 37.1,     0.9, 54.83192, 65.50761,            ,  3.8000,            ,P            ,             ,S            ,2008GCN..8359....1S,               ,
,GRB 081012 ,   331475,02 00 48.17,-17 38 17.2,     1.8,185.86860,-71.39898,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081016A,    20087,17 02 16.88,-23 20 08.0,     3.7,359.21798, 11.18883,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081016B,   331856,00 58 15.44,-43 31 48.5,     1.8,298.56598,-73.54026,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081017 ,   331964,15 20 53.04,-32 47 02.4,   138.0,335.89897, 20.35317,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081024A,   332516,01 51 29.81,+61 19 52.3,     1.8,130.07201, -0.70519,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081024B,    20088,21 31 36.00,+21 12 14.4,   576.0, 72.76536,-21.64581,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081025 ,    20089,16 21 27.95,+60 28 31.4,     4.6, 91.41567, 41.58436,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081028 ,   332851,08 07 34.73,+02 18 29.1,     0.5,219.73939, 17.96267,      3.0380,  3.0380,            ,S            ,A            ,O            ,2008GCN..8434....1B,               ,
,GRB 081029 ,   332931,23 07 05.35,-68 09 19.8,     0.5,316.58301,-46.10912,      3.8479,  3.8479,      0.0002,S            ,A            ,O            ,2008GCN..8438....1D,               ,
,GRB 081101 ,   333320,06 23 20.40,-00 06 18.0,   102.0,209.80997, -6.29659,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081102 ,   333427,22 04 41.58,+52 59 39.9,     1.5, 99.31950, -2.05763,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081104 ,   333666,06 41 57.13,-54 43 11.6,     1.6,264.04958,-23.17286,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081109 ,   334112,22 03 09.72,-54 42 39.5,     1.0,339.02723,-48.92650,            ,  3.5000,            ,PL           ,             ,O            ,2008GCN..8515....1C,               ,
,GRB 081109B,   334129,23 20 31.68,-55 54 43.2,   204.0,326.29167,-56.89933,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081118 ,   334877,05 30 22.18,-43 18 05.3,     0.5,248.90046,-32.48571,      2.5800,  2.5800,            ,S            ,A            ,O            ,2008GCN..8531....1D,               ,
,GRB 081121 ,   335105,05 57 06.15,-60 36 10.0,     0.6,269.50333,-29.99173,      2.5120,  2.5120,            ,S            ,A            ,O            ,2008GCN..8542....1B,               ,
,GRB 081210 ,   337073,04 41 56.20,-11 15 26.7,     0.6,208.39518,-33.80737,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081126 ,   335647,21 34 03.59,+48 42 38.3,     0.5, 92.86579, -2.29194,            ,  2.4000,            ,PL           ,             ,S            ,2008GCN..8564....1H,2.4            ,
,GRB 081127 ,   335715,22 08 15.45,+06 51 02.3,     1.6, 67.61534,-37.92035,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081128 ,   335895,01 23 13.03,+38 07 37.7,     0.5,129.78470,-24.32138,            ,  5.0000,            ,PL           ,             ,O            ,2008GCN..8639....1M,               ,
,GRB 081203A,   336489,15 32 07.58,+63 31 14.8,     0.2, 98.77453, 45.34608,      2.0500,  2.0500,      0.0100,S            ,A            ,S            ,2009MNRAS.395L..21K,               ,
,GRB 081203B,    20091,15 15 11.67,+44 25 42.9,     0.5, 73.54159, 56.48840,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081204 ,    20092,23 19 09.45,-60 13 29.6,     4.3,321.96264,-53.36039,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090309 ,   345945,18 59 53.69,-25 15 40.8,     1.7, 10.96211,-12.96075,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081211A,   337115,21 52 27.97,-33 50 08.3,     0.7, 11.75390,-51.16654,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081211B,    20093,11 13 03.37,+53 49 47.7,     1.8,150.33809, 57.74716,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081221 ,   337889,01 03 10.25,-24 32 53.3,     1.4,169.23723,-86.30890,            ,  0.7000,      0.1000,G            ,             ,O            ,2008GCN..8700....1P,               ,
,GRB 081222 ,   337914,01 30 57.59,-34 05 41.5,     0.5,254.69626,-79.01755,      2.7700,  2.7700,            ,S            ,A            ,O            ,2008GCN..8713....1C,               ,
,GRB 081224 ,    20094,13 44 48.00,+73 18 00.0,126000.0,117.70614, 43.28264,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081226A,   338177,08 02 00.33,-69 01 46.4,     3.8,281.75838,-19.22330,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081226B,    20095,01 41 58.80,-47 26 20.4,   150.0,280.28264,-67.40519,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 081228 ,   338338,02 37 50.94,+30 51 10.5,     0.5,148.41943,-26.69947,            ,  3.4400,      0.1500,P            ,             ,O            ,2011A&A...526A.153K,               ,
,GRB 081230 ,   338633,02 29 19.51,-25 08 49.9,     0.5,213.31571,-67.97622,            ,  2.0300,      0.1500,P            ,             ,O            ,2011A&A...526A.153K,               ,
,GRB 090102 ,   338895,08 32 58.54,+33 06 51.1,     0.5,189.85018, 34.65756,      1.5470,  1.5470,            ,S            ,A            ,O            ,2009GCN..8766....1D,               ,
,GRB 090107A,   339295,20 09 37.92,+04 44 49.2,   144.0, 46.44569,-15.01296,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090107B,    20096,18 59 16.16,+59 35 43.0,     1.8, 89.81718, 22.20272,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090111 ,   339696,16 46 42.05,+00 04 39.2,     1.4, 17.57834, 27.48043,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091104 ,   374875,13 55 01.45,+47 24 38.7,     1.6, 95.58780, 66.20033,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091208A,   378554,00 01 05.76,+65 40 12.0,    72.0,117.77287,  3.30376,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090113 ,   339852,02 08 13.80,+33 25 42.3,     1.5,140.83178,-26.76010,            ,  1.7493,      2.0000,S            ,E            ,O            ,2012ApJ...758...46K,               ,
,GRB 090117A,    20097,10 56 10.48,-58 14 00.6,     2.2,288.22842,  1.30912,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090118 ,    20098,03 19 18.78,+18 24 55.2,     3.9,165.24353,-32.04658,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090123 ,   340895,00 27 08.73,-23 30 04.1,     0.5, 65.05508,-83.42177,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090126A,    20099,00 14 38.36,+81 22 24.3,     1.9,121.48203, 18.60544,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090129 ,   341504,17 56 25.20,-32 47 34.8,    42.0,357.86501, -3.96121,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090201 ,   341749,06 08 12.48,-46 35 24.2,     0.5,253.97971,-26.48317,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090205 ,   342121,14 43 38.65,-27 51 10.7,     0.4,331.25033, 28.77725,      4.6497,  4.6497,      0.0025,S            ,A            ,O            ,2009GCN..8892....1F,               ,
,GRB 090217 ,    20100,13 39 36.00,-08 24 00.0,  1872.0,322.79653, 52.60425,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090301A,   344582,22 32 34.08,+26 38 20.4,    36.0, 88.19046,-26.70786,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090305A,   345127,16 07 07.61,-31 33 21.9,        ,344.62733, 15.05166,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090306B,    20101,15 24 49.97,-06 58 04.8,     4.5,356.00046, 39.60561,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090307 ,   345551,16 19 58.55,-28 38 00.6,     2.1,348.80325, 15.12734,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090308 ,   345777,12 14 00.16,-48 49 00.3,     1.6,296.60711, 13.59473,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090313 ,   346386,13 13 36.21,+08 05 49.2,     0.5,319.37283, 70.25799,      3.3721,  3.3736,      0.0004,S            ,A            ,O            ,2010ApJ...720.1513K,               ,
,GRB 090323 ,    20102,12 42 50.29,+17 03 11.9,     0.1,291.32597, 79.73074,            ,  3.5680,      0.0040,S            ,A            ,O            ,2010ApJ...720.1513K,               ,
,GRB 090328A,    20103,06 02 39.67,-41 52 53.8,     0.2,248.60677,-26.38330,            ,  0.7354,      0.0003,S            ,B            ,O            ,2010ApJ...720.1513K,               ,
,GRB 090401A,   348128,23 23 41.04,+29 45 46.8,    42.0,101.08547,-29.35921,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090401B,   348152,06 20 21.06,-08 58 19.2,     0.5,217.48216,-10.95215,            ,  3.0000,            ,PL           ,             ,S            ,2009GCN..9074....1S,               ,
,GRB 090404 ,   348428,15 56 57.52,+35 30 57.5,     0.3, 56.82028, 49.87521,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101204A,    20153,11 10 08.84,-20 25 12.5,     0.6,273.02160, 36.50018,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090407 ,   348650,04 35 55.07,-12 40 45.1,     1.4,209.21296,-35.74051,            ,  1.4485,      0.0006,S            ,E            ,O            ,2012ApJ...758...46K,               ,
,GRB 090410 ,   348929,22 19 49.92,+15 25 15.6,   102.0, 77.50870,-33.76088,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090417A,   349447,02 19 58.32,-07 08 45.6,   162.0,173.41201,-61.01224,            ,        ,            ,             ,             ,             ,                   ,0.088          ,
,GRB 090417B,   349450,13 58 46.68,+47 01 04.7,     1.4, 93.74820, 66.11285,            ,  0.3450,            ,S            ,E            ,O            ,2009GCN..9156....1B,0.345          ,
,GRB 090418A,   349510,17 57 15.17,+33 24 21.1,     0.3, 59.21689, 25.15522,      1.6080,  1.6080,            ,S            ,A            ,O            ,2009GCN..9151....1C,               ,
,GRB 090418B,         ,15 03 38.40,+17 13 12.0,   114.0, 21.89624, 57.94411,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110212A,   445321,04 36 06.00,+43 42 57.6,    84.0,159.86837, -2.46685,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090419 ,   349592,13 07 43.13,-75 36 22.4,     0.5,303.96855,-12.76725,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090422 ,   349931,19 38 59.90,+40 23 03.2,     1.4, 73.94291,  8.96096,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090423 ,   350184,09 55 33.29,+18 08 57.8,     0.3,215.93523, 48.65007,      8.2300,  8.2300,      0.0600,S            ,A            ,O            ,2009Natur.461.1254T,               ,
,GRB 090424 ,   350311,12 38 05.10,+16 50 14.7,     0.5,285.53717, 79.25548,      0.5440,  0.5440,            ,S            ,B            ,O            ,2009GCN..9243....1C,               ,
,GRB 090426 ,   350479,12 36 18.07,+32 59 09.6,     0.5,151.21365, 83.29022,      2.6090,  2.6090,            ,S            ,A            ,O            ,2009GCN..9264....1L,               ,
,GRB 090531A,   353627,11 54 39.36,+07 49 48.0,    66.0,265.43893, 66.47534,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090429A,   350853,06 02 13.29,-52 23 14.7,     3.1,260.20980,-28.48713,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100119A,   383063,19 57 13.92,-53 08 56.4,    78.0,345.11464,-31.06518,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090429B,   350854,14 02 40.05,+32 10 14.3,     0.5, 55.27297, 73.74740,            ,  9.4000,            ,PL           ,             ,O            ,2012ApJ...736....7C,               ,
,GRB 090509 ,   351525,16 05 38.99,-28 23 58.7,     1.0,346.68095, 17.53779,            ,  3.0000,            ,PL           ,             ,O            ,2009GCN..9328....1O,               ,
,GRB 090510 ,   351588,22 14 12.56,-26 34 59.0,     0.3, 24.62246,-55.07381,      0.9030,  0.9030,      0.0030,S            ,E            ,O            ,2009GCN..9353....1R,0.903          ,
,GRB 090515 ,   352108,10 56 36.30,+14 26 30.8,     2.9,232.49850, 60.41729,            ,        ,            ,             ,             ,             ,                   ,               ,
